2.928958698334042099e-01 3.658809655377148751e-01 4.364841415038794858e-01
-2.742138010015571226e-01 -1.227531318107329739e+00 -6.762583682835128229e-01
-9.430758612447082134e-02 6.535634425402775394e-01 -9.263705546688588699e-01
-7.040657886742229810e-01 -1.709198993987917081e-01 1.130614981194527857e+00
1.596558727558253510e-01 2.494517878917036358e-01 -8.944676927476318262e-01
6.028895163985215078e-01 -2.383906679463214662e-01 8.760191548367690650e-01
-1.607934157552287913e-01 1.178209905268928326e+00 -4.998111732403304752e-01
-5.555226418991550119e-01 3.714082537025368280e-01 -1.739328214769829684e+00
4.691915939049551981e-02 8.639746080886862023e-01 2.199274727100369198e+00
-8.439921646283242707e-01 -9.004590158383646292e-02 -1.372389794106526617e+00
6.841896911034980322e-01 7.747195852342662059e-01 1.301932844502734499e+00
-1.705138761743529574e-01 1.661700982675752281e+00 1.508758436743889320e+00
-7.899975498075462177e-01 3.512075287167283344e-01 4.676184324615010324e-01
-1.620097296947236587e-01 -6.314333730621828344e-01 -1.107140004564165059e+00
8.212814642380661606e-04 -3.817438917777785656e-01 -1.504828029964871750e+00
8.208852572842838535e-01 -1.765980168906656766e-01 -1.289480382254052815e+00
5.399518425167197933e-01 1.095469435754602650e+00 3.027735436039919459e-01
-2.178245296233824735e-01 -2.848635951256356380e-02 -8.132776077176945284e-01
3.948022218821422569e-01 3.069227271548117253e-01 -1.209473916997863441e+00
-1.197802602893035528e-01 3.752323275808399639e-01 2.091271302012848832e+00
-1.520595050904942902e-01 1.251573544272298610e-01 1.570307401114034107e+00
-4.129556751669222203e-01 -9.109504518744077073e-02 6.774781522362901542e-01
3.840449878827426611e-01 9.387142542992187311e-01 1.987241765541873928e+00
-4.413675020811292926e-01 7.149061894329931111e-01 2.010535604357073680e+00
6.621652258625135845e-01 4.756952038937877630e-02 -1.647180442943975143e-01
-2.016618878512985713e-01 -1.041584419367669989e+00 -9.124264920499441933e-01
-4.055275776635961504e-01 9.011926636548801550e-01 -1.151401507057961293e+00
-2.540374648968622695e-02 7.924278301229137345e-01 5.512246294092215670e-01
1.260153983335593753e-01 -5.520145693163439615e-01 1.331565025774589239e-02
3.890523721429275383e-01 -4.254094294626407646e-01 -1.848611529120218311e+00
6.354644168468336352e-01 -8.743045340488897477e-01 -1.416842720604467143e+00
2.239150122915044561e-01 7.728505376905094870e-01 2.286386694604394698e+00
-5.906990857537268713e-01 2.855338553256194789e-01 -7.282028358029115633e-01
3.792697527660929824e-01 -2.580658207049454367e-01 9.589856370707535715e-01
-8.716380302430212224e-01 2.882841732425560355e-02 -2.707976580547043488e-01
-2.412772812172997994e-01 8.178456503469464511e-01 2.175138046094162725e+00
-4.814175127550073263e-01 -2.443246899843067310e-01 1.373582567295781098e+00
7.763990356633935219e-01 1.567372364124867135e-01 -2.342461721760911997e-01
-4.205872692502283794e-01 7.048510646607433205e-01 2.779456217856133837e-01
-1.646209811896336139e-01 -8.286872449545288344e-01 -1.078457315977241926e+00
-2.199686352718766003e-01 6.777017301265271243e-01 -7.407473989836905748e-01
1.836848725284013217e-01 -7.969867702732884585e-01 1.041815888257232370e+00
1.672315269591732045e-01 -3.651479558514145740e-01 -6.530334994107986901e-01
-4.411842835780042660e-01 -1.009563652741181317e+00 8.162012091891115428e-01
-4.255258225949090645e-01 6.039098765190403784e-02 7.236313128931234351e-01
-4.169948535450933580e-01 -2.347774336071636880e-01 -1.780478671408415314e+00
5.539774309697460541e-01 2.525267910862843412e-01 -5.741121038258855114e-01
1.765377110372542413e-01 -1.604471095125167057e+00 -1.160257001698777213e+00
-2.811481062573744638e-01 5.632756208236011641e-01 -2.223861256476958870e-01
-7.004578883351336716e-01 1.187126630443870123e+00 7.359465472248680751e-01
6.786022536035342112e-01 3.825224253338984082e-01 -1.127363667947593573e+00
-4.093962854879595326e-01 1.015233203015501129e+00 2.414234704006263943e-01
7.067824730858702775e-01 6.739892300736846087e-01 1.481164280411303880e+00
8.133891976692285419e-02 8.440717403832488364e-01 9.893601935944366099e-01
-7.611758432040145461e-01 3.119151270378650032e-01 -4.885649971460874763e-01
-1.854157024476657534e-01 -1.627595808497396490e+00 -1.704073151535984820e+00
4.517676688729772572e-01 -7.320292110244998041e-01 2.684020473254977723e-01
-4.170918767216544865e-01 2.128590999443883136e-01 3.550513406675066819e-02
-4.631307116557530912e-01 -4.624928425330130377e-01 -1.383877328324008449e+00
-3.523170044536424461e-01 -1.306412849095373918e+00 -1.101898224293910822e+00
3.232885582845467648e-02 4.294396696075161168e-01 -5.113434483402651276e-01
8.300014437258553812e-01 -2.268935316868670726e-01 -5.096421469227025991e-01
